STATE,ST_CASE,VEH_NO,PER_NO,NMIMPAIR,YEAR
Texas,480135.0,0.0,1.0,Not Reported,2017
Texas,480136.0,0.0,1.0,"Emotional (depressed, angry, disturbed, etc)",2017
Texas,480140.0,0.0,1.0,Not Reported,2017
Texas,480148.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480151.0,0.0,1.0,Not Reported,2017
Texas,480155.0,0.0,1.0,Not Reported,2017
Texas,480157.0,0.0,1.0,Not Reported,2017
Texas,480158.0,0.0,1.0,Not Reported,2017
Texas,480160.0,0.0,1.0,Not Reported,2017
Texas,480161.0,0.0,1.0,Not Reported,2017
Texas,480163.0,0.0,1.0,Not Reported,2017
Texas,480166.0,0.0,1.0,Not Reported,2017
Texas,480168.0,0.0,1.0,Not Reported,2017
Texas,480170.0,0.0,1.0,Not Reported,2017
Texas,480172.0,0.0,1.0,Not Reported,2017
Texas,480174.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480177.0,0.0,1.0,Not Reported,2017
Texas,480179.0,0.0,1.0,Not Reported,2017
Texas,480183.0,0.0,1.0,Not Reported,2017
Texas,480195.0,0.0,1.0,Not Reported,2017
Texas,480197.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480207.0,0.0,1.0,Not Reported,2017
Texas,480212.0,0.0,1.0,Not Reported,2017
Texas,480214.0,0.0,1.0,Not Reported,2017
Texas,480223.0,0.0,1.0,Not Reported,2017
Texas,480224.0,0.0,1.0,Not Reported,2017
Texas,480226.0,0.0,1.0,Not Reported,2017
Texas,480230.0,0.0,1.0,Not Reported,2017
Texas,480231.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480239.0,0.0,1.0,None/Apparently Normal,2017
Texas,480241.0,0.0,1.0,Not Reported,2017
Texas,480243.0,0.0,1.0,Not Reported,2017
Texas,480261.0,0.0,1.0,Unknown if Impaired,2017
Texas,480280.0,0.0,1.0,Not Reported,2017
Texas,480288.0,0.0,1.0,Not Reported,2017
Texas,480294.0,0.0,1.0,Not Reported,2017
Texas,480295.0,0.0,1.0,Not Reported,2017
Texas,480307.0,0.0,1.0,Not Reported,2017
Texas,480315.0,0.0,1.0,Not Reported,2017
Texas,480320.0,0.0,1.0,Not Reported,2017
Texas,480321.0,0.0,1.0,Not Reported,2017
Texas,480322.0,0.0,1.0,Not Reported,2017
Texas,480336.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480342.0,0.0,1.0,Not Reported,2017
Texas,480359.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480360.0,0.0,1.0,Not Reported,2017
Texas,480361.0,0.0,1.0,Not Reported,2017
Texas,480367.0,0.0,1.0,Not Reported,2017
Texas,480368.0,0.0,1.0,Not Reported,2017
Texas,480373.0,0.0,1.0,Not Reported,2017
Texas,480378.0,0.0,1.0,Not Reported,2017
Texas,480381.0,0.0,1.0,Not Reported,2017
Texas,480386.0,0.0,1.0,Not Reported,2017
Texas,480387.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480392.0,0.0,1.0,Not Reported,2017
Texas,480393.0,0.0,1.0,Not Reported,2017
Texas,480402.0,0.0,1.0,Not Reported,2017
Texas,480413.0,0.0,1.0,Impaired Due to Previous Injury,2017
Texas,480426.0,0.0,1.0,Not Reported,2017
Texas,480427.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480429.0,0.0,1.0,Unknown if Impaired,2017
Texas,480436.0,0.0,1.0,Not Reported,2017
Texas,480451.0,0.0,1.0,Not Reported,2017
Texas,480455.0,0.0,1.0,Not Reported,2017
Texas,480458.0,0.0,1.0,Not Reported,2017
Texas,480463.0,0.0,1.0,Not Reported,2017
Texas,480467.0,0.0,1.0,Not Reported,2017
Texas,480468.0,0.0,1.0,Not Reported,2017
Texas,480474.0,0.0,1.0,Not Reported,2017
Texas,480484.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480486.0,0.0,1.0,Not Reported,2017
Texas,480490.0,0.0,1.0,Not Reported,2017
Texas,480502.0,0.0,1.0,Impaired Due to Previous Injury,2017
Texas,480511.0,0.0,1.0,Not Reported,2017
Texas,480525.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480533.0,0.0,1.0,None/Apparently Normal,2017
Texas,480538.0,0.0,1.0,Not Reported,2017
Texas,480538.0,0.0,2.0,Not Reported,2017
Texas,480547.0,0.0,1.0,Not Reported,2017
Texas,480552.0,0.0,1.0,Not Reported,2017
Texas,480557.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480559.0,0.0,1.0,Not Reported,2017
Texas,480559.0,0.0,2.0,Not Reported,2017
Texas,480559.0,0.0,3.0,Not Reported,2017
Texas,480566.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480571.0,0.0,1.0,Not Reported,2017
Texas,480573.0,0.0,1.0,Unknown if Impaired,2017
Texas,480575.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480580.0,0.0,1.0,Not Reported,2017
Texas,480584.0,0.0,1.0,Not Reported,2017
Texas,480587.0,0.0,1.0,Not Reported,2017
Texas,480590.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480592.0,0.0,1.0,Not Reported,2017
Texas,480598.0,0.0,1.0,Not Reported,2017
Texas,480601.0,0.0,1.0,Not Reported,2017
Texas,480639.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480650.0,0.0,1.0,Not Reported,2017
Texas,480661.0,0.0,1.0,Not Reported,2017
Texas,480664.0,0.0,1.0,Not Reported,2017
Texas,480665.0,0.0,1.0,Not Reported,2017
Texas,480672.0,0.0,1.0,Unknown if Impaired,2017
Texas,480676.0,0.0,1.0,Not Reported,2017
Texas,480679.0,0.0,1.0,Not Reported,2017
Texas,480682.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480687.0,0.0,1.0,Not Reported,2017
Texas,480691.0,0.0,1.0,Not Reported,2017
Texas,480700.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480705.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480706.0,0.0,1.0,Not Reported,2017
Texas,480707.0,0.0,1.0,Not Reported,2017
Texas,480709.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480710.0,0.0,1.0,Not Reported,2017
Texas,480724.0,0.0,1.0,Not Reported,2017
Texas,480724.0,0.0,2.0,Not Reported,2017
Texas,480729.0,0.0,1.0,Not Reported,2017
Texas,480731.0,0.0,1.0,Not Reported,2017
Texas,480734.0,0.0,1.0,Not Reported,2017
Texas,480735.0,0.0,1.0,Not Reported,2017
Texas,480735.0,0.0,2.0,Not Reported,2017
Texas,480744.0,0.0,1.0,None/Apparently Normal,2017
Texas,480748.0,0.0,1.0,None/Apparently Normal,2017
Texas,480750.0,0.0,1.0,None/Apparently Normal,2017
Texas,480759.0,0.0,1.0,Not Reported,2017
Texas,480759.0,0.0,2.0,Not Reported,2017
Texas,480760.0,0.0,1.0,Not Reported,2017
Texas,480763.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480767.0,0.0,1.0,None/Apparently Normal,2017
Texas,480770.0,0.0,1.0,None/Apparently Normal,2017
Texas,480772.0,0.0,1.0,Not Reported,2017
Texas,480772.0,0.0,2.0,Not Reported,2017
Texas,480772.0,0.0,3.0,Not Reported,2017
Texas,480774.0,0.0,1.0,Not Reported,2017
Texas,480785.0,0.0,1.0,Not Reported,2017
Texas,480790.0,0.0,1.0,Not Reported,2017
Texas,480790.0,0.0,2.0,Not Reported,2017
Texas,480809.0,0.0,1.0,None/Apparently Normal,2017
Texas,480809.0,0.0,2.0,None/Apparently Normal,2017
Texas,480817.0,0.0,1.0,Not Reported,2017
Texas,480819.0,0.0,1.0,Not Reported,2017
Texas,480825.0,0.0,1.0,Not Reported,2017
Texas,480833.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480833.0,0.0,2.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480837.0,0.0,1.0,Not Reported,2017
Texas,480844.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480845.0,0.0,1.0,Not Reported,2017
Texas,480846.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480853.0,0.0,1.0,Not Reported,2017
Texas,480855.0,0.0,1.0,Not Reported,2017
Texas,480857.0,0.0,1.0,Not Reported,2017
Texas,480866.0,0.0,1.0,None/Apparently Normal,2017
Texas,480869.0,0.0,1.0,Not Reported,2017
Texas,480871.0,0.0,1.0,Not Reported,2017
Texas,480872.0,0.0,1.0,Not Reported,2017
Texas,480879.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480882.0,0.0,1.0,Not Reported,2017
Texas,480887.0,0.0,1.0,Not Reported,2017
Texas,480888.0,0.0,1.0,Not Reported,2017
Texas,480894.0,0.0,1.0,Not Reported,2017
Texas,480900.0,0.0,1.0,Not Reported,2017
Texas,480900.0,0.0,2.0,Not Reported,2017
Texas,480901.0,0.0,1.0,Not Reported,2017
Texas,480921.0,0.0,1.0,Not Reported,2017
Texas,480923.0,0.0,1.0,Not Reported,2017
Texas,480929.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480932.0,0.0,1.0,Not Reported,2017
Texas,480936.0,0.0,1.0,Not Reported,2017
Texas,480938.0,0.0,1.0,Not Reported,2017
Texas,480942.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,480947.0,0.0,1.0,Not Reported,2017
Texas,480953.0,0.0,1.0,Not Reported,2017
Texas,480954.0,0.0,1.0,Not Reported,2017
Texas,480957.0,0.0,1.0,Not Reported,2017
Texas,480958.0,0.0,1.0,Not Reported,2017
Texas,480960.0,0.0,1.0,Not Reported,2017
Texas,480961.0,0.0,1.0,Not Reported,2017
Texas,480970.0,0.0,1.0,Not Reported,2017
Texas,480972.0,0.0,1.0,Not Reported,2017
Texas,480974.0,0.0,1.0,Not Reported,2017
Texas,480978.0,0.0,1.0,Not Reported,2017
Texas,480982.0,0.0,1.0,Other Physical Impairment,2017
Texas,480991.0,0.0,1.0,Not Reported,2017
Texas,481011.0,0.0,1.0,Not Reported,2017
Texas,481018.0,0.0,1.0,Not Reported,2017
Texas,481022.0,0.0,1.0,Not Reported,2017
Texas,481027.0,0.0,1.0,"Ill, Blackout",2017
Texas,481031.0,0.0,1.0,Not Reported,2017
Texas,481034.0,0.0,1.0,Not Reported,2017
Texas,481036.0,0.0,1.0,Not Reported,2017
Texas,481042.0,0.0,1.0,Not Reported,2017
Texas,481064.0,0.0,1.0,Not Reported,2017
Texas,481066.0,0.0,1.0,Not Reported,2017
Texas,481069.0,0.0,1.0,Not Reported,2017
Texas,481072.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481076.0,0.0,1.0,Not Reported,2017
Texas,481077.0,0.0,1.0,Not Reported,2017
Texas,481082.0,0.0,1.0,Not Reported,2017
Texas,481098.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481102.0,0.0,1.0,Not Reported,2017
Texas,481104.0,0.0,1.0,Not Reported,2017
Texas,481111.0,0.0,1.0,Not Reported,2017
Texas,481112.0,0.0,1.0,Not Reported,2017
Texas,481119.0,0.0,1.0,Not Reported,2017
Texas,481125.0,0.0,1.0,Not Reported,2017
Texas,481135.0,0.0,1.0,Not Reported,2017
Texas,481154.0,0.0,1.0,Not Reported,2017
Texas,481160.0,0.0,1.0,Not Reported,2017
Texas,481166.0,0.0,1.0,Not Reported,2017
Texas,481170.0,0.0,1.0,Not Reported,2017
Texas,481175.0,0.0,1.0,Not Reported,2017
Texas,481177.0,0.0,1.0,Not Reported,2017
Texas,481181.0,0.0,1.0,Not Reported,2017
Texas,481197.0,0.0,1.0,Not Reported,2017
Texas,481199.0,0.0,1.0,Not Reported,2017
Texas,481200.0,0.0,1.0,Not Reported,2017
Texas,481211.0,0.0,1.0,Not Reported,2017
Texas,481214.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481222.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481230.0,0.0,1.0,Not Reported,2017
Texas,481262.0,0.0,1.0,Not Reported,2017
Texas,481264.0,0.0,1.0,Not Reported,2017
Texas,481265.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481275.0,0.0,1.0,Not Reported,2017
Texas,481279.0,0.0,1.0,Not Reported,2017
Texas,481279.0,0.0,2.0,Not Reported,2017
Texas,481291.0,0.0,1.0,Not Reported,2017
Texas,481297.0,0.0,1.0,Not Reported,2017
Texas,481314.0,0.0,1.0,Not Reported,2017
Texas,481319.0,0.0,1.0,Not Reported,2017
Texas,481321.0,0.0,1.0,Not Reported,2017
Texas,481322.0,0.0,1.0,Not Reported,2017
Texas,481322.0,0.0,2.0,Not Reported,2017
Texas,481328.0,0.0,1.0,Not Reported,2017
Texas,481343.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481345.0,0.0,1.0,Not Reported,2017
Texas,481345.0,0.0,2.0,Not Reported,2017
Texas,481345.0,0.0,3.0,Not Reported,2017
Texas,481345.0,0.0,4.0,Not Reported,2017
Texas,481345.0,0.0,5.0,Not Reported,2017
Texas,481347.0,0.0,1.0,Not Reported,2017
Texas,481373.0,0.0,1.0,Not Reported,2017
Texas,481373.0,0.0,2.0,Not Reported,2017
Texas,481389.0,0.0,1.0,Not Reported,2017
Texas,481393.0,0.0,1.0,Not Reported,2017
Texas,481393.0,0.0,2.0,Not Reported,2017
Texas,481402.0,0.0,1.0,Not Reported,2017
Texas,481410.0,0.0,1.0,Not Reported,2017
Texas,481414.0,0.0,1.0,Not Reported,2017
Texas,481418.0,0.0,1.0,Not Reported,2017
Texas,481422.0,0.0,1.0,Not Reported,2017
Texas,481435.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481443.0,0.0,1.0,Not Reported,2017
Texas,481449.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481450.0,0.0,1.0,Not Reported,2017
Texas,481450.0,0.0,2.0,Not Reported,2017
Texas,481450.0,0.0,3.0,Not Reported,2017
Texas,481451.0,0.0,1.0,Not Reported,2017
Texas,481471.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481472.0,0.0,1.0,Not Reported,2017
Texas,481473.0,0.0,1.0,Not Reported,2017
Texas,481492.0,0.0,1.0,Not Reported,2017
Texas,481503.0,0.0,1.0,Not Reported,2017
Texas,481509.0,0.0,1.0,Not Reported,2017
Texas,481525.0,0.0,1.0,Not Reported,2017
Texas,481530.0,0.0,1.0,Not Reported,2017
Texas,481535.0,0.0,1.0,Not Reported,2017
Texas,481537.0,0.0,1.0,Not Reported,2017
Texas,481538.0,0.0,1.0,Not Reported,2017
Texas,481541.0,0.0,1.0,Not Reported,2017
Texas,481544.0,0.0,1.0,Not Reported,2017
Texas,481545.0,0.0,1.0,Not Reported,2017
Texas,481545.0,0.0,2.0,Not Reported,2017
Texas,481548.0,0.0,1.0,Not Reported,2017
Texas,481552.0,0.0,1.0,Not Reported,2017
Texas,481555.0,0.0,1.0,Not Reported,2017
Texas,481562.0,0.0,1.0,Not Reported,2017
Texas,481565.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481567.0,0.0,1.0,Not Reported,2017
Texas,481570.0,0.0,1.0,Paraplegic or in a Wheelchair,2017
Texas,481574.0,0.0,1.0,Not Reported,2017
Texas,481576.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481577.0,0.0,1.0,Other Physical Impairment,2017
Texas,481590.0,0.0,1.0,Not Reported,2017
Texas,481590.0,0.0,2.0,Not Reported,2017
Texas,481591.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481593.0,0.0,1.0,Not Reported,2017
Texas,481595.0,0.0,1.0,Not Reported,2017
Texas,481599.0,0.0,1.0,Not Reported,2017
Texas,481603.0,0.0,1.0,Not Reported,2017
Texas,481609.0,0.0,1.0,Not Reported,2017
Texas,481610.0,0.0,1.0,Not Reported,2017
Texas,481610.0,0.0,2.0,Not Reported,2017
Texas,481610.0,0.0,3.0,Not Reported,2017
Texas,481616.0,0.0,1.0,Not Reported,2017
Texas,481619.0,0.0,1.0,Not Reported,2017
Texas,481626.0,0.0,1.0,Not Reported,2017
Texas,481626.0,0.0,2.0,Not Reported,2017
Texas,481627.0,0.0,1.0,Not Reported,2017
Texas,481628.0,0.0,1.0,Not Reported,2017
Texas,481632.0,0.0,1.0,Not Reported,2017
Texas,481633.0,0.0,1.0,Not Reported,2017
Texas,481637.0,0.0,1.0,Not Reported,2017
Texas,481651.0,0.0,1.0,Not Reported,2017
Texas,481652.0,0.0,1.0,Not Reported,2017
Texas,481668.0,0.0,1.0,Not Reported,2017
Texas,481685.0,0.0,1.0,Not Reported,2017
Texas,481685.0,0.0,2.0,Not Reported,2017
Texas,481688.0,0.0,1.0,Not Reported,2017
Texas,481691.0,0.0,1.0,Not Reported,2017
Texas,481698.0,0.0,1.0,Not Reported,2017
Texas,481703.0,0.0,1.0,Not Reported,2017
Texas,481712.0,0.0,1.0,Not Reported,2017
Texas,481714.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481719.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481719.0,0.0,2.0,Not Reported,2017
Texas,481721.0,0.0,1.0,Not Reported,2017
Texas,481728.0,0.0,1.0,Not Reported,2017
Texas,481730.0,0.0,1.0,Not Reported,2017
Texas,481730.0,0.0,2.0,Not Reported,2017
Texas,481732.0,0.0,1.0,Not Reported,2017
Texas,481740.0,0.0,1.0,Not Reported,2017
Texas,481744.0,0.0,1.0,Not Reported,2017
Texas,481746.0,0.0,1.0,Not Reported,2017
Texas,481749.0,0.0,1.0,Not Reported,2017
Texas,481751.0,0.0,1.0,Not Reported,2017
Texas,481755.0,0.0,1.0,Not Reported,2017
Texas,481757.0,0.0,1.0,Not Reported,2017
Texas,481757.0,0.0,2.0,Not Reported,2017
Texas,481761.0,0.0,1.0,Not Reported,2017
Texas,481761.0,0.0,2.0,Not Reported,2017
Texas,481763.0,0.0,1.0,Not Reported,2017
Texas,481766.0,0.0,1.0,Not Reported,2017
Texas,481782.0,0.0,1.0,Not Reported,2017
Texas,481788.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481789.0,0.0,1.0,Not Reported,2017
Texas,481799.0,0.0,1.0,Not Reported,2017
Texas,481807.0,0.0,1.0,None/Apparently Normal,2017
Texas,481813.0,0.0,1.0,Not Reported,2017
Texas,481840.0,0.0,1.0,Not Reported,2017
Texas,481854.0,0.0,1.0,Impaired Due to Previous Injury,2017
Texas,481854.0,0.0,2.0,Not Reported,2017
Texas,481854.0,0.0,3.0,Not Reported,2017
Texas,481854.0,0.0,4.0,Not Reported,2017
Texas,481854.0,0.0,5.0,Not Reported,2017
Texas,481857.0,0.0,1.0,Not Reported,2017
Texas,481861.0,0.0,1.0,Not Reported,2017
Texas,481864.0,0.0,1.0,Not Reported,2017
Texas,481866.0,0.0,1.0,Not Reported,2017
Texas,481868.0,0.0,1.0,Not Reported,2017
Texas,481872.0,0.0,1.0,Not Reported,2017
Texas,481876.0,0.0,1.0,Not Reported,2017
Texas,481876.0,0.0,2.0,Not Reported,2017
Texas,481886.0,0.0,1.0,Not Reported,2017
Texas,481893.0,0.0,1.0,Not Reported,2017
Texas,481918.0,0.0,1.0,Not Reported,2017
Texas,481919.0,0.0,1.0,Not Reported,2017
Texas,481931.0,0.0,1.0,Not Reported,2017
Texas,481934.0,0.0,1.0,Not Reported,2017
Texas,481941.0,0.0,1.0,Not Reported,2017
Texas,481950.0,0.0,1.0,Not Reported,2017
Texas,481952.0,0.0,1.0,Not Reported,2017
Texas,481957.0,0.0,1.0,Not Reported,2017
Texas,481960.0,0.0,1.0,Not Reported,2017
Texas,481961.0,0.0,1.0,Not Reported,2017
Texas,481961.0,0.0,2.0,Not Reported,2017
Texas,481962.0,0.0,1.0,Not Reported,2017
Texas,481963.0,0.0,1.0,Not Reported,2017
Texas,481974.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,481976.0,0.0,1.0,Not Reported,2017
Texas,481986.0,0.0,1.0,Not Reported,2017
Texas,481990.0,0.0,1.0,Not Reported,2017
Texas,481991.0,0.0,1.0,Not Reported,2017
Texas,481995.0,0.0,1.0,Not Reported,2017
Texas,481997.0,0.0,1.0,Not Reported,2017
Texas,481999.0,0.0,1.0,Not Reported,2017
Texas,482007.0,0.0,1.0,Not Reported,2017
Texas,482009.0,0.0,1.0,Not Reported,2017
Texas,482009.0,0.0,2.0,Not Reported,2017
Texas,482015.0,0.0,1.0,Not Reported,2017
Texas,482021.0,0.0,1.0,Impaired Due to Previous Injury,2017
Texas,482021.0,0.0,2.0,Not Reported,2017
Texas,482022.0,0.0,1.0,Not Reported,2017
Texas,482027.0,0.0,1.0,None/Apparently Normal,2017
Texas,482036.0,0.0,1.0,Not Reported,2017
Texas,482038.0,0.0,1.0,Not Reported,2017
Texas,482039.0,0.0,1.0,Not Reported,2017
Texas,482040.0,0.0,1.0,Not Reported,2017
Texas,482053.0,0.0,1.0,Not Reported,2017
Texas,482060.0,0.0,1.0,Not Reported,2017
Texas,482065.0,0.0,1.0,Not Reported,2017
Texas,482065.0,0.0,2.0,Not Reported,2017
Texas,482066.0,0.0,1.0,Not Reported,2017
Texas,482068.0,0.0,1.0,Not Reported,2017
Texas,482068.0,0.0,2.0,Not Reported,2017
Texas,482070.0,0.0,1.0,Not Reported,2017
Texas,482076.0,0.0,1.0,Not Reported,2017
Texas,482078.0,0.0,1.0,Not Reported,2017
Texas,482101.0,0.0,1.0,Not Reported,2017
Texas,482112.0,0.0,1.0,Not Reported,2017
Texas,482113.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482119.0,0.0,1.0,Not Reported,2017
Texas,482121.0,0.0,1.0,Not Reported,2017
Texas,482122.0,0.0,1.0,Not Reported,2017
Texas,482125.0,0.0,1.0,"Emotional (depressed, angry, disturbed, etc)",2017
Texas,482126.0,0.0,1.0,"Ill, Blackout",2017
Texas,482134.0,0.0,1.0,Not Reported,2017
Texas,482141.0,0.0,1.0,Not Reported,2017
Texas,482143.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482145.0,0.0,1.0,Not Reported,2017
Texas,482147.0,0.0,1.0,Not Reported,2017
Texas,482150.0,0.0,1.0,Not Reported,2017
Texas,482153.0,0.0,1.0,Not Reported,2017
Texas,482154.0,0.0,1.0,Not Reported,2017
Texas,482156.0,0.0,1.0,Not Reported,2017
Texas,482163.0,0.0,1.0,Not Reported,2017
Texas,482172.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482176.0,0.0,1.0,Paraplegic or in a Wheelchair,2017
Texas,482178.0,0.0,1.0,Not Reported,2017
Texas,482180.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482182.0,0.0,1.0,Not Reported,2017
Texas,482190.0,0.0,1.0,Not Reported,2017
Texas,482199.0,0.0,1.0,Unknown if Impaired,2017
Texas,482206.0,0.0,1.0,Not Reported,2017
Texas,482207.0,0.0,1.0,Not Reported,2017
Texas,482208.0,0.0,1.0,Not Reported,2017
Texas,482210.0,0.0,1.0,Not Reported,2017
Texas,482216.0,0.0,1.0,Not Reported,2017
Texas,482220.0,0.0,1.0,Not Reported,2017
Texas,482228.0,0.0,1.0,Not Reported,2017
Texas,482229.0,0.0,1.0,Not Reported,2017
Texas,482240.0,0.0,1.0,Not Reported,2017
Texas,482244.0,0.0,1.0,Not Reported,2017
Texas,482250.0,0.0,1.0,Not Reported,2017
Texas,482253.0,0.0,1.0,Not Reported,2017
Texas,482256.0,0.0,1.0,Not Reported,2017
Texas,482257.0,0.0,1.0,Not Reported,2017
Texas,482259.0,0.0,1.0,Not Reported,2017
Texas,482261.0,0.0,1.0,Not Reported,2017
Texas,482273.0,0.0,1.0,Not Reported,2017
Texas,482274.0,0.0,1.0,Not Reported,2017
Texas,482277.0,0.0,1.0,Not Reported,2017
Texas,482279.0,0.0,1.0,Not Reported,2017
Texas,482283.0,0.0,1.0,Not Reported,2017
Texas,482284.0,0.0,1.0,Not Reported,2017
Texas,482287.0,0.0,1.0,Not Reported,2017
Texas,482294.0,0.0,1.0,Not Reported,2017
Texas,482305.0,0.0,1.0,Not Reported,2017
Texas,482309.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482312.0,0.0,1.0,Not Reported,2017
Texas,482318.0,0.0,1.0,Not Reported,2017
Texas,482325.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482328.0,0.0,1.0,Not Reported,2017
Texas,482345.0,0.0,1.0,Not Reported,2017
Texas,482358.0,0.0,1.0,Not Reported,2017
Texas,482359.0,0.0,1.0,Not Reported,2017
Texas,482365.0,0.0,1.0,Not Reported,2017
