STATE,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,PEDCTYPE,BIKECTYPE,PEDLOC,BIKELOC,PEDPOS,BIKEPOS,PEDDIR,BIKEDIR,MOTDIR,MOTMAN,PEDLEG,PEDSNR,PEDCGP,BIKECGP,YEAR
Texas,480538.0,0.0,1.0,Pedestrian,48 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480538.0,0.0,2.0,Pedestrian,27 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480547.0,0.0,1.0,Pedestrian,23 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480552.0,0.0,1.0,Pedestrian,33 Years,Female,None Noted,Yes,None Noted,At Intersection - Other / Unknown,Not a Cyclist,Intersection-Related,Not a Cyclist,Sidewalk / Shared-Use Path / Driveway Access,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Unknown Initial Direction of Travel,Not Applicable,Not Applicable,Unknown/Insufficient Information,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,480557.0,0.0,1.0,Pedestrian,29 Years,Female,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2017
Texas,480559.0,0.0,1.0,Pedestrian,38 Years,Male,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2017
Texas,480559.0,0.0,2.0,Pedestrian,21 Years,Male,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2017
Texas,480559.0,0.0,3.0,Pedestrian,31 Years,Male,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2017
Texas,480566.0,0.0,1.0,Pedestrian,59 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480571.0,0.0,1.0,Pedestrian,49 Years,Female,None Noted,None Noted,None Noted,Dash,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Dash / Dart-Out,Not a Cyclist,2017
Texas,480573.0,0.0,1.0,Pedestrian,42 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Eastbound,Not a Cyclist,Southbound,Straight through,Nearside,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian outside crosswalk area, traveled from motorist’s right",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480575.0,0.0,1.0,Pedestrian,25 Years,Female,None Noted,Yes,None Noted,Lying in Roadway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Pedestrian in Roadway - Circumstances Unknown,Not a Cyclist,2017
Texas,480580.0,0.0,1.0,Pedestrian,64 Years,Male,None Noted,Yes,None Noted,Motorist Left Turn - Parallel Paths,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Turning,Not a Cyclist,2017
Texas,480584.0,0.0,1.0,Pedestrian,17 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,480587.0,0.0,1.0,Pedestrian,48 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480590.0,0.0,1.0,Bicyclist,53 Years,Male,None Noted,Yes,None Noted,Not a Pedestrian,Wrong-Way / Wrong-Side - Bicyclist,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,Facing Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Wrong-Way / Wrong-Side,2017
Texas,480592.0,0.0,1.0,Pedestrian,26 Years,Male,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2017
Texas,480598.0,0.0,1.0,Pedestrian,2 Years,Male,None Noted,None Noted,None Noted,Backing Vehicle - Other / Unknown,Not a Cyclist,Non-Trafficway Location,Not a Cyclist,Non-Trafficway - Parking Lot/Other,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Backing Vehicle,Not a Cyclist,2017
Texas,480601.0,0.0,1.0,Pedestrian,25 Years,Male,None Noted,None Noted,None Noted,At Intersection - Other / Unknown,Not a Cyclist,Intersection-Related,Not a Cyclist,Travel Lane,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Westbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, other",Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,480639.0,0.0,1.0,Pedestrian,21 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2017
Texas,480650.0,0.0,1.0,Pedestrian,23 Years,Female,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480661.0,0.0,1.0,Pedestrian,22 Years,Male,Yes,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Westbound,Not a Cyclist,Northbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480664.0,0.0,1.0,Pedestrian,68 Years,Female,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Other/Unknown,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,480665.0,0.0,1.0,Pedestrian,65 Years,Female,None Noted,Yes,None Noted,Transit Bus Stop-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Bus Stop-Related,Not a Cyclist,2017
Texas,480672.0,0.0,1.0,Pedestrian,20 Years,Male,None Noted,Yes,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Other/Unknown,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,480676.0,0.0,1.0,Bicyclist,1 Year,Female,None Noted,None Noted,None Noted,Not a Pedestrian,Play Vehicle-Related,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,Not applicable,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Other / Unusual Circumstances,2017
Texas,480679.0,0.0,1.0,Pedestrian,16 Years,Female,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,480682.0,0.0,1.0,Pedestrian,43 Years,Female,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480687.0,0.0,1.0,Pedestrian,36 Years,Female,None Noted,None Noted,None Noted,Pedestrian Loss of Control,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2017
Texas,480691.0,0.0,1.0,Pedestrian,44 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway Against Traffic - From Front,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480700.0,0.0,1.0,Pedestrian,36 Years,Male,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480705.0,0.0,1.0,Pedestrian,60 Years,Female,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480706.0,0.0,1.0,Pedestrian,62 Years,Male,None Noted,Yes,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Unpaved Right-of-Way,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480707.0,0.0,1.0,Pedestrian,57 Years,Male,Yes,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Northbound,Not a Cyclist,Westbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s left",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480709.0,0.0,1.0,Pedestrian,23 Years,Male,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Northbound,Not a Cyclist,Westbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, traveled from motorist’s left",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480710.0,0.0,1.0,Pedestrian,52 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480724.0,0.0,1.0,Pedestrian,23 Years,Female,None Noted,Yes,None Noted,Motorist Left Turn - Parallel Paths,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Turning,Not a Cyclist,2017
Texas,480724.0,0.0,2.0,Pedestrian,6 Years,Female,None Noted,Yes,None Noted,Motorist Left Turn - Parallel Paths,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Turning,Not a Cyclist,2017
Texas,480729.0,0.0,1.0,Pedestrian,59 Years,Female,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,480731.0,0.0,1.0,Pedestrian,58 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480734.0,0.0,1.0,Pedestrian,38 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480735.0,0.0,1.0,Bicyclist,35 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Motorist Overtaking - Undetected Bicyclist,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Motorist Overtaking Bicyclist,2017
Texas,480735.0,0.0,2.0,Bicyclist,46 Years,Female,None Noted,None Noted,None Noted,Not a Pedestrian,Motorist Overtaking - Undetected Bicyclist,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Motorist Overtaking Bicyclist,2017
Texas,480744.0,0.0,1.0,Person on Personal Conveyances,25 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480748.0,0.0,1.0,Pedestrian,24 Years,Male,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480750.0,0.0,1.0,Pedestrian,61 Years,Male,Yes,None Noted,None Noted,Motorist Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Northbound,Not a Cyclist,Eastbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480759.0,0.0,1.0,Pedestrian,31 Years,Male,None Noted,None Noted,None Noted,Driverless Vehicle,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2017
Texas,480759.0,0.0,2.0,Pedestrian,29 Years,Male,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2017
Texas,480763.0,0.0,1.0,Pedestrian,43 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Westbound,Not a Cyclist,Northbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,480767.0,0.0,1.0,Pedestrian,63 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,480770.0,0.0,1.0,Pedestrian,55 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Unpaved Right-of-Way,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,480772.0,0.0,1.0,Pedestrian,17 Years,Female,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Intersection-Related,Not a Cyclist,Travel Lane,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Southbound,Straight through,Nearside,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian outside crosswalk area, other",Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480772.0,0.0,2.0,Pedestrian,15 Years,Female,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Intersection-Related,Not a Cyclist,Travel Lane,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Southbound,Straight through,Nearside,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian outside crosswalk area, other",Walking/Running Along Roadway,Not a Cyclist,2017
Texas,480772.0,0.0,3.0,Pedestrian,18 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Intersection-Related,Not a Cyclist,Travel Lane,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Southbound,Straight through,Nearside,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian outside crosswalk area, other",Walking/Running Along Roadway,Not a Cyclist,2017
